customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,spending_category,estimated_clv,has_internet,is_month_to_month,churn_flag,age_group,churn_probability,predicted_churn,risk_tier
1689-MRZQR,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.3,2564.3,Yes,24-48 months,Medium Value,2662.2,True,True,True,Non-Senior,0.32428249212621596,0,Low
1299-AURJA,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.7,1685.9,No,48+ months,Low Value,1729.0,False,False,False,Non-Senior,0.004969441395708516,0,Low
4525-VZCZG,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,105.85,5826.65,No,48+ months,High Value,5715.9,True,False,False,Non-Senior,0.14333589839624641,0,Low
1543-LLLFT,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,98.3,6066.55,No,48+ months,High Value,5996.3,True,False,False,Senior,0.18178931923022462,0,Low
5835-BEQEU,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.95,228.4,Yes,0-12 months,Medium Value,230.85000000000002,True,True,True,Non-Senior,0.7669969761341826,1,High
2788-CJQAQ,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,270.2,No,12-24 months,Low Value,252.85,False,False,False,Non-Senior,0.047178269433166296,0,Low
5565-FILXA,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.15,1529.2,Yes,12-24 months,High Value,1538.4,True,True,True,Senior,0.7438106917856724,1,High
0319-QZTCO,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.7,168.6,No,0-12 months,Medium Value,176.10000000000002,True,True,False,Non-Senior,0.38078628628787664,0,Low
2120-SMPEX,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,536.35,No,24-48 months,Low Value,503.74999999999994,False,True,False,Non-Senior,0.10136989946960422,0,Low
0096-FCPUF,Male,0,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.5,1888.45,No,24-48 months,Medium Value,1935.0,True,True,False,Non-Senior,0.2104058707368473,0,Low
0668-OGMHD,Female,0,Yes,No,21,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,28.5,629.35,No,12-24 months,Low Value,598.5,True,True,False,Non-Senior,0.2123288409345488,0,Low
5552-ZNFSJ,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,0-12 months,Low Value,45.3,True,True,True,Non-Senior,0.4545881786465764,0,Medium
2223-KAGMX,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,289.3,Yes,12-24 months,Low Value,291.0,False,True,True,Non-Senior,0.07884856545994141,0,Low
6507-ZJSUR,Male,1,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.45,2117.25,No,12-24 months,High Value,2080.35,True,True,False,Senior,0.6228508340985428,1,Medium
9408-HRXRK,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.15,4730.9,No,24-48 months,High Value,4731.75,True,True,False,Non-Senior,0.34767636660101814,0,Low
5593-SUAOO,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),83.15,2033.05,No,12-24 months,Medium Value,1995.6000000000001,True,False,False,Non-Senior,0.1489184201874321,0,Low
7321-PKUYW,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.15,987.95,Yes,0-12 months,High Value,991.6500000000001,True,True,True,Non-Senior,0.6203802900163595,1,Medium
2833-SLKDQ,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.05,45.05,Yes,0-12 months,Low Value,45.05,True,True,True,Non-Senior,0.3811803402036615,0,Low
6766-HFKLA,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),103.2,5744.35,No,48+ months,High Value,5779.2,True,False,False,Non-Senior,0.09661963032547428,0,Low
7595-EUIVN,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,75.8,75.8,Yes,0-12 months,Medium Value,75.8,True,True,True,Non-Senior,0.5986584123254874,1,Medium
7617-EYGLW,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0-12 months,Low Value,19.45,False,True,False,Non-Senior,0.24950170849237957,0,Low
2026-TGDHM,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.3,523.15,Yes,0-12 months,Medium Value,555.1,True,True,True,Non-Senior,0.7268289240690103,1,High
9220-ZNKJI,Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4805.3,No,48+ months,High Value,4884.0,True,False,False,Senior,0.06052393654378433,0,Low
4030-VPZBD,Female,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.9,59.05,Yes,0-12 months,Low Value,61.8,True,True,True,Non-Senior,0.5557670420484521,1,Medium
2226-ICFDO,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.9,6110.75,No,48+ months,High Value,6184.8,True,False,False,Non-Senior,0.01594235134962574,0,Low
0723-VSOBE,Female,1,No,No,45,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,34.2,1596.6,No,24-48 months,Low Value,1539.0000000000002,True,False,False,Senior,0.11562841002878609,0,Low
5529-GIBVH,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,1046.2,No,24-48 months,Low Value,947.05,False,False,False,Non-Senior,0.006754048599624053,0,Low
4187-CINZD,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),95.25,4424.2,Yes,24-48 months,High Value,4381.5,True,False,True,Senior,0.13972481312384208,0,Low
9992-UJOEL,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,50.3,92.75,No,0-12 months,Medium Value,100.6,True,True,False,Non-Senior,0.382359985116803,0,Low
4741-WWJQZ,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.15,194.55,No,0-12 months,Medium Value,160.3,True,True,False,Non-Senior,0.5573091199132073,1,Medium
6625-UTXEW,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.25,612.1,No,0-12 months,Medium Value,615.0,True,True,False,Non-Senior,0.3564511547327954,0,Low
6818-WOBHJ,Female,1,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,6127.6,Yes,48+ months,High Value,6092.799999999999,True,True,True,Senior,0.289482747828242,0,Low
6244-BESBM,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,6671.7,No,48+ months,High Value,6568.8,True,False,False,Non-Senior,0.04896539295764165,0,Low
1004-NOZNR,Male,1,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,5264.3,No,48+ months,High Value,5308.8,True,False,False,Senior,0.11379026419022097,0,Low
1251-STYSZ,Female,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,303.7,No,0-12 months,Medium Value,321.0,True,True,False,Senior,0.71741300683244,1,High
2612-PHGOX,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),76.1,4818.8,No,48+ months,Medium Value,4870.4,True,False,False,Non-Senior,0.024803283069187748,0,Low
2408-TZMJL,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.15,6448.05,Yes,48+ months,High Value,6498.85,True,False,True,Non-Senior,0.25929694963229866,0,Low
8480-PPONV,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55,7159.05,No,48+ months,High Value,7164.099999999999,True,False,False,Non-Senior,0.040523582403919546,0,Low
8780-IHCRN,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.65,1574.5,No,48+ months,Low Value,1552.9499999999998,False,False,False,Non-Senior,0.0068650335844261355,0,Low
4598-ZADCK,Female,0,No,No,53,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,53.6,2879.2,No,48+ months,Medium Value,2840.8,True,False,False,Non-Senior,0.07593355142051207,0,Low
1257-SXUXQ,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,86.05,No,0-12 months,Low Value,97.25,False,True,False,Non-Senior,0.1463970915669621,0,Low
9681-KYGYB,Male,1,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.2,4159.45,No,48+ months,High Value,4321.8,True,True,False,Senior,0.3997740162874408,0,Low
7182-OVLBJ,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.15,6638.35,No,48+ months,High Value,6271.3,True,False,False,Non-Senior,0.08558307380009592,0,Low
5095-ETBRJ,Female,0,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,56.8,3112.05,No,48+ months,Medium Value,3124.0,True,False,False,Non-Senior,0.00940359382049633,0,Low
7005-CYUIL,Female,1,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,99.4,7168.25,No,48+ months,High Value,7057.400000000001,True,False,False,Senior,0.044251593320483874,0,Low
4821-WQOYN,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.1,1326.25,No,48+ months,Low Value,1447.2,False,False,False,Non-Senior,0.004497847996457174,0,Low
4730-AWNAU,Male,0,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),60.7,2234.55,No,24-48 months,Medium Value,2185.2000000000003,True,False,False,Non-Senior,0.05254299400886477,0,Low
3452-FLHYD,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.95,495.15,No,24-48 months,Low Value,523.75,False,False,False,Non-Senior,0.04905192552261301,0,Low
2388-LAESQ,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.85,8317.95,No,48+ months,High Value,8269.199999999999,True,False,False,Senior,0.05701305300752023,0,Low
9531-NSBMR,Female,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.25,679.8,No,24-48 months,Low Value,693.0,False,False,False,Non-Senior,0.030107676869075912,0,Low
6260-ONULR,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.8,62.8,No,0-12 months,Medium Value,62.8,True,True,False,Non-Senior,0.5767116096008243,1,Medium
4389-UEFCZ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,105.5,7544.0,No,48+ months,High Value,7596.0,True,False,False,Non-Senior,0.10139578459315089,0,Low
8711-LOBKY,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,1188.25,No,48+ months,Low Value,1171.15,False,False,False,Non-Senior,0.006098438489551969,0,Low
9134-CEQMF,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,676.7,Yes,0-12 months,High Value,626.5,True,True,True,Senior,0.8172622678959153,1,High
8985-OOPOS,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),74.1,74.1,No,0-12 months,Medium Value,74.1,True,False,False,Non-Senior,0.22900308147990578,0,Low
8800-ZKRFW,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,3242.5,No,24-48 months,High Value,3225.0,True,True,False,Non-Senior,0.5161281825113078,1,Medium
2616-FLVQC,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,1240.15,No,48+ months,Low Value,1251.2,False,False,False,Non-Senior,0.005863210748687062,0,Low
9968-FFVVH,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),68.8,4111.35,No,48+ months,Medium Value,4334.4,True,False,False,Non-Senior,0.018216025020327313,0,Low
3108-PCCGG,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),84.45,5899.85,No,48+ months,High Value,6080.400000000001,True,False,False,Senior,0.019062893579172097,0,Low
7993-PYKOF,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.0,632.95,Yes,0-12 months,Medium Value,600.0,True,True,True,Non-Senior,0.4874245322641511,0,Medium
8390-FESFV,Female,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,No,48+ months,High Value,5239.0,True,False,False,Non-Senior,0.024955400942143595,0,Low
3022-BEXHZ,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.2,7530.8,No,48+ months,High Value,7450.400000000001,True,False,False,Non-Senior,0.06819462438310807,0,Low
5027-XWQHA,Male,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,270.95,Yes,0-12 months,Low Value,268.5,True,True,True,Non-Senior,0.40492356179595673,0,Medium
6248-TKCQV,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,5460.2,No,48+ months,Medium Value,5642.0,True,False,False,Non-Senior,0.016279493607225047,0,Low
6729-GDNGC,Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,No,12-24 months,Medium Value,1614.0,True,True,False,Senior,0.37650705371155024,0,Low
6198-ZFIOJ,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,402.5,No,0-12 months,Medium Value,378.0,True,True,False,Non-Senior,0.6763335621285317,1,Medium
5989-OMNJE,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.6,1367.75,No,12-24 months,Medium Value,1382.4,True,False,False,Non-Senior,0.11147128654845329,0,Low
4566-QVRRW,Female,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.05,483.7,Yes,0-12 months,Low Value,484.54999999999995,True,True,True,Non-Senior,0.45138886791776117,0,Medium
1291-CUOCY,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.6,7962.2,No,48+ months,High Value,7963.2,True,False,False,Non-Senior,0.06881248484716046,0,Low
9795-SHUHB,Female,0,Yes,Yes,66,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.2,3810.8,No,48+ months,Medium Value,3841.2000000000003,True,False,False,Non-Senior,0.00642659999484563,0,Low
3230-IUALN,Female,0,Yes,Yes,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,81.0,3533.6,No,24-48 months,Medium Value,3645.0,True,False,False,Non-Senior,0.018876371296682584,0,Low
0042-RLHYP,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1396.9,No,48+ months,Low Value,1359.3,False,False,False,Non-Senior,0.003628063088913723,0,Low
8519-IMDHU,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6,1345.55,Yes,12-24 months,High Value,1284.0,True,True,True,Senior,0.6227190907342905,1,Medium
4945-RVMTE,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,No,24-48 months,Medium Value,1667.3999999999999,True,True,False,Non-Senior,0.21605919434462262,0,Low
0201-OAMXR,Female,0,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,Yes,48+ months,High Value,8088.5,True,False,True,Non-Senior,0.07089493309531952,0,Low
1866-NXPSP,Female,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.55,2680.15,No,24-48 months,Medium Value,2719.7999999999997,True,False,False,Non-Senior,0.043047780673677025,0,Low
3372-KWFBM,Male,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.6,1281.0,Yes,12-24 months,High Value,1385.6,True,True,True,Senior,0.6846779425459053,1,Medium
7831-QGOXH,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,1553.9,Yes,12-24 months,High Value,1533.6000000000001,True,True,True,Non-Senior,0.6364425041280768,1,Medium
6393-WRYZE,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55,Yes,24-48 months,High Value,3320.1000000000004,True,True,True,Non-Senior,0.6132088371763348,1,Medium
3941-XTSKM,Male,0,Yes,Yes,42,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.1,2049.05,No,24-48 months,Low Value,1894.2,True,False,False,Non-Senior,0.08895221652195434,0,Low
1661-CZBAU,Male,0,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.95,3629.2,No,24-48 months,Medium Value,3405.6000000000004,True,False,False,Non-Senior,0.04134465959956039,0,Low
6599-RCLCJ,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.55,5124.55,Yes,24-48 months,High Value,5148.849999999999,True,True,True,Non-Senior,0.40428198386306285,0,Medium
9831-BPFRI,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,89.55,3474.45,Yes,24-48 months,High Value,3492.45,True,False,True,Non-Senior,0.1611983902058983,0,Low
5158-RIVOP,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,202.3,No,0-12 months,Low Value,229.89999999999998,False,False,False,Non-Senior,0.02652686133901247,0,Low
9788-YTFGE,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,147.5,No,0-12 months,Low Value,139.65,False,True,False,Non-Senior,0.214589628863395,0,Low
9277-JOOMO,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.6,86.35,No,0-12 months,Low Value,73.80000000000001,False,True,False,Non-Senior,0.23804093714898064,0,Low
1907-YLNYW,Male,0,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.7,579.0,No,0-12 months,Medium Value,533.6,True,True,False,Non-Senior,0.408701499400722,0,Medium
1725-MIMXW,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.45,19.45,Yes,0-12 months,Low Value,19.45,False,True,True,Non-Senior,0.22429237018281847,0,Low
8947-YRTDV,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,94.8,3131.55,No,24-48 months,High Value,3033.6,True,False,False,Non-Senior,0.1050675828587929,0,Low
3161-ONRWK,Male,0,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),65.85,3928.3,No,48+ months,Medium Value,3950.9999999999995,True,False,False,Non-Senior,0.01747851693173525,0,Low
0114-RSRRW,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.95,187.75,No,0-12 months,Low Value,199.5,False,True,False,Non-Senior,0.1842199705456705,0,Low
4565-NLZBV,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1710.15,No,48+ months,Low Value,1750.1499999999999,False,False,False,Non-Senior,0.008558267618782964,0,Low
